auction_id,risk,sigma,n,up_win_score,up_pay_final,fp_win_score,fp_pay_final,scale_s,n_level
165,L,0.0837,7,0.128599951285743,0.128596388332653,0.130992783322888,0.130992783322888,0.15,7
166,L,0.0837,7,0.113322691798949,0.112616468852348,0.114935557033649,0.114935557033649,0.15,7
167,H,0.0995,7,0.113292054622089,0.112298715206089,0.115577291887263,0.115577291887263,0.15,7
168,H,0.0995,7,0.113086233654296,0.111652139175561,0.114724894888553,0.114724894888553,0.15,7
169,H,0.0995,7,0.116184578495229,0.116682501169326,0.120074525278141,0.120074525278141,0.15,7
170,L,0.0837,7,0.112666188894178,0.111481640443616,0.113144225721868,0.113144225721868,0.15,7
171,L,0.0837,7,0.112096517782671,0.111168706345322,0.112261620512822,0.112261620512822,0.15,7
172,H,0.0995,7,0.113785851876293,0.114822558704918,0.118284369135053,0.118284369135053,0.15,7
173,L,0.0837,7,0.113029827322743,0.111886473680322,0.113912697386446,0.113912697386446,0.15,7
174,H,0.0995,7,0.130993272381416,0.130759210600929,0.134141382062321,0.134141382062321,0.15,7
175,L,0.0837,7,0.113043715022196,0.111908258955757,0.113948370361301,0.113948370361301,0.15,7
176,L,0.0837,7,0.113399968681444,0.11338270484459,0.115779069907398,0.115779069907398,0.15,7
177,L,0.0837,7,0.112037731077891,0.111148663318238,0.112182790781024,0.112182790781024,0.15,7
178,L,0.0837,7,0.141508682446347,0.140829741115665,0.14315618922675,0.14315618922675,0.15,7
179,L,0.0837,7,0.113200398896931,0.112216382583249,0.114413177863076,0.114413177863076,0.15,7
180,L,0.0837,7,0.112277425992009,0.111242249431664,0.112516071808286,0.112516071808286,0.15,7
181,L,0.0837,7,0.115042500938675,0.113844475432192,0.115656071480659,0.115656071480659,0.15,7
182,L,0.0837,7,0.112885404372681,0.111693627263794,0.113575428020166,0.113575428020166,0.15,7
183,L,0.0837,7,0.129049515753702,0.130269768383037,0.132638136016217,0.132638136016217,0.15,7
184,L,0.0837,7,0.113080659776626,0.111969750823124,0.114046806983005,0.114046806983005,0.15,7
185,L,0.0837,7,0.112793262838721,0.111595113011572,0.113384772234156,0.113384772234156,0.15,7
186,L,0.0837,7,0.113120754760581,0.112043173980037,0.114160325123764,0.114160325123764,0.15,7
187,H,0.0995,7,0.113211605306232,0.11199089316465,0.115189020529789,0.115189020529789,0.15,7
188,L,0.0837,7,0.119517965584853,0.118915615346418,0.121259940677936,0.121259940677936,0.15,7
189,H,0.0995,7,0.114364624497912,0.113732421902147,0.117082175552069,0.117082175552069,0.15,7
190,H,0.0995,7,0.113096632995178,0.111676192567332,0.114759347621222,0.114759347621222,0.15,7
191,H,0.0995,7,0.113047050612122,0.111566380492701,0.114599953163463,0.114599953163463,0.15,7
192,H,0.0995,7,0.136315008925839,0.135738475406699,0.139095107293316,0.139095107293316,0.15,7
193,L,0.0837,7,0.112816573957386,0.111618583486674,0.113431553827881,0.113431553827881,0.15,7
194,H,0.0995,7,0.112995724217341,0.111464114377259,0.114446360653172,0.114446360653172,0.15,7
195,L,0.0837,7,0.121793827624762,0.121807562204168,0.124203938986662,0.124203938986662,0.15,7
196,H,0.0995,7,0.113316912493788,0.11242218662192,0.115725621174862,0.115725621174862,0.15,7
197,L,0.0837,7,0.114314237261955,0.113116827454822,0.114882995183959,0.114882995183959,0.15,7
198,L,0.0837,7,0.113240071656781,0.112321781811015,0.114558249850546,0.114558249850546,0.15,7
199,L,0.0837,7,0.112937103799268,0.111756446298865,0.11368994648172,0.11368994648172,0.15,7
200,L,0.0837,7,0.11326572101685,0.112399755868865,0.114661873268358,0.114661873268358,0.15,7
1,L,0.0837,9,0.112446373029041,0.111330206221433,0.112772975626282,0.112772975626282,0.15,9
2,L,0.0837,9,0.117012807734372,0.115814826618764,0.117595887067095,0.117595887067095,0.15,9
3,H,0.0995,9,0.113356274390021,0.112674108192844,0.116016906327273,0.116016906327273,0.15,9
4,L,0.0837,9,0.116742817152497,0.116066308855722,0.118393386170392,0.118393386170392,0.15,9
5,H,0.0995,9,0.113105251946458,0.111696578109342,0.114788353666221,0.114788353666221,0.15,9
6,H,0.0995,9,0.113148765391635,0.11180644568812,0.114941734707676,0.114941734707676,0.15,9
7,L,0.0837,9,0.125171752788477,0.123975995609264,0.125717990543234,0.125717990543234,0.15,9
8,L,0.0837,9,0.112761925144748,0.111564955127101,0.11332327664626,0.11332327664626,0.15,9
9,H,0.0995,9,0.112773232059609,0.111112963933147,0.113872719494914,0.113872719494914,0.15,9
10,L,0.0837,9,0.127233333202065,0.12638965231295,0.128661443847364,0.128661443847364,0.15,9
11,L,0.0837,9,0.133009021654343,0.132372151323514,0.134708895445707,0.134708895445707,0.15,9
12,H,0.0995,9,0.113388988115667,0.113024789207278,0.116400301105936,0.116400301105936,0.15,9
13,H,0.0995,9,0.125583302630674,0.124005702750004,0.126930308748098,0.126930308748098,0.15,9
14,H,0.0995,9,0.113102399712905,0.111689785621062,0.114778708943283,0.114778708943283,0.15,9
15,L,0.0837,9,0.132518483701452,0.131395474551988,0.133455329363807,0.133455329363807,0.15,9
16,H,0.0995,9,0.125845808509552,0.124642688202953,0.12784851955197,0.12784851955197,0.15,9
17,H,0.0995,9,0.125900145416088,0.124947141644869,0.128236481680607,0.128236481680607,0.15,9
18,H,0.0995,9,0.112592794935441,0.110900473900915,0.113479792290343,0.113479792290343,0.15,9
19,H,0.0995,9,0.113034318074199,0.111540022559481,0.114560864217789,0.114560864217789,0.15,9
20,L,0.0837,9,0.113050314665481,0.111918855268113,0.113965566306321,0.113965566306321,0.15,9
21,H,0.0995,9,0.119709997755826,0.118959973916978,0.122292031522091,0.122292031522091,0.15,9
22,H,0.0995,9,0.112694875092665,0.111014544997862,0.113695943571125,0.113695943571125,0.15,9
23,L,0.0837,9,0.114228645307927,0.113042241369554,0.114714763942263,0.114714763942263,0.15,9
24,H,0.0995,9,0.113188558307863,0.111919044632382,0.115094126585351,0.115094126585351,0.15,9
25,L,0.0837,9,0.112880062035314,0.111687470741119,0.11356392915022,0.11356392915022,0.15,9
26,H,0.0995,9,0.11258800454332,0.110895466840381,0.113469994836475,0.113469994836475,0.15,9
27,H,0.0995,9,0.113277831940062,0.112235739160456,0.115500094790361,0.115500094790361,0.15,9
28,H,0.0995,9,0.115120148817243,0.114247284750354,0.117555600109127,0.117555600109127,0.15,9
29,L,0.0837,9,0.112373647480316,0.111289763607113,0.11265980746352,0.11265980746352,0.15,9
30,H,0.0995,9,0.112864926932748,0.111242834787512,0.114094285249164,0.114094285249164,0.15,9
31,L,0.0837,9,0.112682006000944,0.11149456246965,0.11317296484539,0.11317296484539,0.15,9
32,L,0.0837,9,0.113397193200312,0.11356121602503,0.115960423251485,0.115960423251485,0.15,9
33,L,0.0837,9,0.113033120756543,0.111891578622434,0.113921095751823,0.113921095751823,0.15,9
34,H,0.0995,9,0.118256575251379,0.117352152390431,0.1206533555652,0.1206533555652,0.15,9
35,L,0.0837,9,0.112214881533629,0.111214650458789,0.112425928369093,0.112425928369093,0.15,9
36,H,0.0995,9,0.112449477927784,0.110762227795979,0.113198229142711,0.113198229142711,0.15,9
37,H,0.0995,9,0.113034208526186,0.111539798760005,0.114560530870261,0.114560530870261,0.15,9
38,H,0.0995,9,0.112726120351906,0.111052549950799,0.113765193791772,0.113765193791772,0.15,9
39,L,0.0837,9,0.143444713065,0.142305226223601,0.143807936245295,0.143807936245295,0.15,9
40,L,0.0837,9,0.126306434145063,0.126351182047941,0.128747373227727,0.128747373227727,0.15,9
41,H,0.0995,9,0.113254112449876,0.112140111743244,0.115380747869974,0.115380747869974,0.15,9
42,H,0.0995,9,0.112480936015732,0.110790647656881,0.113258107099045,0.113258107099045,0.15,9
43,L,0.0837,9,0.113190850925477,0.112193233691483,0.114380480988559,0.114380480988559,0.15,9
44,L,0.0837,9,0.121626949970057,0.122191995894601,0.124579126488811,0.124579126488811,0.15,9
45,L,0.0837,9,0.113211069984591,0.114554563724036,0.117142132164693,0.117142132164693,0.15,9
46,L,0.0837,9,0.113174178089313,0.112154551958787,0.114325126419852,0.114325126419852,0.15,9
47,L,0.0837,9,0.112557663612795,0.11140080729116,0.112954867279304,0.112954867279304,0.15,9
48,L,0.0837,9,0.113371899643968,0.11389076850356,0.115432544968096,0.115432544968096,0.15,9
49,L,0.0837,9,0.11139632650919,0.111021164631307,0.111413887519679,0.111413887519679,0.15,9
50,L,0.0837,9,0.111643855096458,0.111053258428845,0.111693509903793,0.111693509903793,0.15,9
51,H,0.0995,9,0.11289134716973,0.111283723098859,0.114161593805552,0.114161593805552,0.15,9
52,L,0.0837,9,0.112945258172852,0.111766927960328,0.113708582506589,0.113708582506589,0.15,9
53,L,0.0837,9,0.113092784708793,0.111991162117957,0.114080343199169,0.114080343199169,0.15,9
54,L,0.0837,9,0.112360595551251,0.111282934840041,0.112639926767433,0.112639926767433,0.15,9
55,L,0.0837,9,0.112232891513035,0.111222348646619,0.112451636536265,0.112451636536265,0.15,9
56,L,0.0837,9,0.128324297366326,0.129154402490396,0.131510394136706,0.131510394136706,0.15,9
57,H,0.0995,9,0.113110302928049,0.111708722038326,0.114805548578768,0.114805548578768,0.15,9
58,L,0.0837,9,0.112193724292831,0.111205855272227,0.112395975941808,0.112395975941808,0.15,9
59,L,0.0837,9,0.113076792270902,0.111963055639953,0.114036244283393,0.114036244283393,0.15,9
60,H,0.0995,9,0.116122316608993,0.115359765130842,0.118689665996637,0.118689665996637,0.15,9
61,H,0.0995,9,0.113337086149252,0.112539747251291,0.115863357129034,0.115863357129034,0.15,9
62,L,0.0837,9,0.111415209045755,0.11102298126884,0.111434586693728,0.111434586693728,0.15,9
63,H,0.0995,9,0.113260888519382,0.112166371015662,0.115413783215507,0.115413783215507,0.15,9
64,H,0.0995,9,0.113284503139239,0.112264684860072,0.115535711693003,0.115535711693003,0.15,9
65,H,0.0995,9,0.112612390934551,0.110921262198292,0.113520176591822,0.113520176591822,0.15,9
66,L,0.0837,9,0.118516253447525,0.117330085609228,0.119001306154897,0.119001306154897,0.15,9
67,L,0.0837,9,0.112545522694294,0.111392543445867,0.112934462515563,0.112934462515563,0.15,9
68,L,0.0837,9,0.113345660380659,0.112732621477308,0.114779270957744,0.114779270957744,0.15,9
69,L,0.0837,9,0.113239927859636,0.112321369102884,0.114557693333626,0.114557693333626,0.15,9
70,H,0.0995,9,0.113363941523925,0.112737165568141,0.116087630843718,0.116087630843718,0.15,9
71,H,0.0995,9,0.112413445720222,0.110730880432996,0.113130849563723,0.113130849563723,0.15,9
72,H,0.0995,9,0.113150163150105,0.111810186882983,0.114730072031404,0.114730072031404,0.15,9
73,H,0.0995,9,0.128931204597117,0.128492184007919,0.131862269319196,0.131862269319196,0.15,9
74,L,0.0837,9,0.113303905097901,0.112536341852271,0.114836643320486,0.114836643320486,0.15,9
75,H,0.0995,9,0.120526226536579,0.120127769937797,0.123500950810127,0.123500950810127,0.15,9
76,H,0.0995,9,0.113151620759184,0.11181410360732,0.114952247995618,0.114952247995618,0.15,9
77,L,0.0837,9,0.11253366426095,0.111384611351319,0.11291467198772,0.11291467198772,0.15,9
78,L,0.0837,9,0.111996421402411,0.111135592379826,0.112128410159651,0.112128410159651,0.15,9
79,H,0.0995,9,0.131079266313412,0.130037168127166,0.133301523641918,0.133301523641918,0.15,9
80,L,0.0837,9,0.125698468205496,0.124645280021893,0.126786906414091,0.126786906414091,0.15,9
81,L,0.0837,9,0.113508255454166,0.112870522141864,0.115207067302986,0.115207067302986,0.15,9
82,L,0.0837,9,0.112243634701799,0.11122703524047,0.112467066318842,0.112467066318842,0.15,9
83,H,0.0995,9,0.127525225806465,0.127161903343954,0.130537472051674,0.130537472051674,0.15,9
84,L,0.0837,9,0.112328164632073,0.111266500791806,0.112591061800143,0.112591061800143,0.15,9
85,H,0.0995,9,0.112625062677654,0.110934972923307,0.113546559063195,0.113546559063195,0.15,9
86,H,0.0995,9,0.116793512669299,0.116061817598955,0.119396930531285,0.119396930531285,0.15,9
87,L,0.0837,9,0.118742261060545,0.117579173347935,0.119153807247273,0.119153807247273,0.15,9
88,L,0.0837,9,0.112977202587077,0.11180965041799,0.11378324937828,0.11378324937828,0.15,9
89,L,0.0837,9,0.113305340423003,0.112542101187752,0.114843837981048,0.114843837981048,0.15,9
90,H,0.0995,9,0.112954309998768,0.111388586816532,0.114329420372222,0.114329420372222,0.15,9
91,L,0.0837,9,0.118379130531927,0.117203817134426,0.119155263464367,0.119155263464367,0.15,9
92,L,0.0837,9,0.113335328090283,0.112677323110819,0.115009047570915,0.115009047570915,0.15,9
93,L,0.0837,9,0.11281106153911,0.111612950230273,0.113420408143543,0.113420408143543,0.15,9
94,H,0.0995,9,0.113354824590318,0.112662903025288,0.116004251358712,0.116004251358712,0.15,9
95,L,0.0837,9,0.132963685989286,0.132854420930821,0.1352495113548,0.1352495113548,0.15,9
96,L,0.0837,9,0.111742288029667,0.111071468110495,0.111810152518363,0.111810152518363,0.15,9
97,L,0.0837,9,0.11185705140539,0.111097163116952,0.111950610900195,0.111950610900195,0.15,9
98,L,0.0837,9,0.112107399959788,0.111172610207233,0.112276406544067,0.112276406544067,0.15,9
99,H,0.0995,9,0.111950353049412,0.110418276346466,0.112355152707853,0.112355152707853,0.15,9
100,L,0.0837,9,0.117077611439879,0.117435011262944,0.119832682746053,0.119832682746053,0.15,9
101,L,0.0837,9,0.113059641386093,0.111934109281008,0.113990147039762,0.113990147039762,0.15,9
102,L,0.0837,9,0.112429967007196,0.111320715961634,0.112747079344702,0.112747079344702,0.15,9
103,H,0.0995,9,0.113399968926575,0.113420485337715,0.116013042508214,0.116013042508214,0.15,9
104,H,0.0995,9,0.113060285038956,0.111594532260114,0.114641340892535,0.114641340892535,0.15,9
105,L,0.0837,9,0.111936920395031,0.111118153050619,0.112051469823254,0.112051469823254,0.15,9
106,L,0.0837,9,0.113397034149847,0.113234355616981,0.115627786134771,0.115627786134771,0.15,9
107,H,0.0995,9,0.113350188834666,0.112628381656331,0.115965094230063,0.115965094230063,0.15,9
108,L,0.0837,9,0.11275380770477,0.111557391056458,0.113307595135679,0.113307595135679,0.15,9
109,H,0.0995,9,0.112818898106381,0.111175454464601,0.113980876086236,0.113980876086236,0.15,9
110,H,0.0995,9,0.113050987270117,0.111574672090288,0.114612182950485,0.114612182950485,0.15,9
111,H,0.0995,9,0.11321299500095,0.111995406366122,0.11519492502343,0.11519492502343,0.15,9
112,L,0.0837,9,0.112803665962918,0.111605474149676,0.113405536486793,0.113405536486793,0.15,9
113,H,0.0995,9,0.114736017402475,0.11404529142471,0.117386819224079,0.117386819224079,0.15,9
114,L,0.0837,9,0.113104806734851,0.112013051673992,0.114114254781171,0.114114254781171,0.15,9
115,L,0.0837,9,0.112309697856618,0.111257472948532,0.112563567181482,0.112563567181482,0.15,9
116,L,0.0837,9,0.113288917097427,0.112479194013574,0.114764507481522,0.114764507481522,0.15,9
117,L,0.0837,9,0.113099285022858,0.112002913700178,0.114098595095406,0.114098595095406,0.15,9
118,H,0.0995,9,0.139831530217334,0.138572605530861,0.141752915138713,0.141752915138713,0.15,9
119,H,0.0995,9,0.113386059403166,0.112979382713373,0.11635196589476,0.11635196589476,0.15,9
120,L,0.0837,9,0.112626263645636,0.111450371503336,0.113073031524021,0.113073031524021,0.15,9
121,L,0.0837,9,0.113104849089498,0.112013130001417,0.114114375463243,0.114114375463243,0.15,9
122,H,0.0995,9,0.112886451852673,0.111276017390844,0.114148992778975,0.114148992778975,0.15,9
123,L,0.0837,9,0.12165377740288,0.121904262888166,0.124294719770233,0.124294719770233,0.15,9
124,H,0.0995,9,0.113320822622376,0.112443540501289,0.115750886840337,0.115750886840337,0.15,9
125,H,0.0995,9,0.113067304631031,0.111609791507016,0.114663619734093,0.114663619734093,0.15,9
126,L,0.0837,9,0.111211366746805,0.111008313225978,0.111216076352459,0.111216076352459,0.15,9
127,L,0.0837,9,0.119962038194709,0.118774552740365,0.120679789694949,0.120679789694949,0.15,9
128,H,0.0995,9,0.113296632368009,0.112320055729524,0.115603211798485,0.115603211798485,0.15,9
129,H,0.0995,9,0.112730181883845,0.111057607089359,0.113774312463384,0.113774312463384,0.15,9
130,H,0.0995,9,0.115306818738816,0.116260097748192,0.119695742176033,0.119695742176033,0.15,9
131,H,0.0995,9,0.113263644371868,0.112177280441351,0.115427448495172,0.115427448495172,0.15,9
132,H,0.0995,9,0.11324565651036,0.112108400710142,0.115340580892954,0.115340580892954,0.15,9
133,H,0.0995,9,0.113101357720381,0.111687315688595,0.114775197017888,0.114775197017888,0.15,9
134,H,0.0995,9,0.113160940639025,0.111839526314479,0.11498699058655,0.11498699058655,0.15,9
135,L,0.0837,9,0.113381493882023,0.113802604420575,0.115699108004018,0.115699108004018,0.15,9
136,H,0.0995,9,0.123723521087011,0.122730119758278,0.126008681040729,0.126008681040729,0.15,9
137,H,0.0995,9,0.112762251560696,0.111098531434857,0.113847306494624,0.113847306494624,0.15,9
138,H,0.0995,9,0.1131879131402,0.111917109778561,0.115091546563578,0.115091546563578,0.15,9
139,L,0.0837,9,0.121098869252857,0.120021105195785,0.121378311718592,0.121378311718592,0.15,9
140,L,0.0837,9,0.113367584809688,0.112874993820263,0.115238974999084,0.115238974999084,0.15,9
141,H,0.0995,9,0.113326318158544,0.114324718933873,0.116979439843096,0.116979439843096,0.15,9
142,L,0.0837,9,0.111861134428641,0.111098171913829,0.111955702720311,0.111955702720311,0.15,9
143,L,0.0837,9,0.113399669751331,0.113344066344549,0.11574013246347,0.11574013246347,0.15,9
144,L,0.0837,9,0.113121217781839,0.112044067920237,0.114161682074275,0.114161682074275,0.15,9
145,L,0.0837,9,0.127368540296476,0.126988499527576,0.129366826416241,0.129366826416241,0.15,9
146,L,0.0837,9,0.111959650496202,0.11112462702151,0.112080673895244,0.112080673895244,0.15,9
147,H,0.0995,9,0.113044693700717,0.111561448860184,0.114592666148713,0.114592666148713,0.15,9
148,L,0.0837,9,0.113177357505594,0.112161766488641,0.114335520365958,0.114335520365958,0.15,9
149,H,0.0995,9,0.113208420670247,0.114816646197061,0.116089292009399,0.116089292009399,0.15,9
150,L,0.0837,9,0.112986878963822,0.111823144381809,0.113806419718782,0.113806419718782,0.15,9
151,H,0.0995,9,0.112663523606296,0.110977936513324,0.11362798359188,0.11362798359188,0.15,9
152,L,0.0837,9,0.113036684139574,0.111897144564461,0.113930225076858,0.113930225076858,0.15,9
153,H,0.0995,9,0.112110633397511,0.110510147333144,0.112607304074898,0.112607304074898,0.15,9
154,L,0.0837,9,0.112966244989284,0.11179468762203,0.113757328984595,0.113757328984595,0.15,9
155,L,0.0837,9,0.112754159313665,0.111557716648244,0.113308272336359,0.113308272336359,0.15,9
156,H,0.0995,9,0.113187732222123,0.111916567911113,0.115090823777972,0.115090823777972,0.15,9
157,H,0.0995,9,0.11329029267066,0.112290648201208,0.115567464568981,0.115567464568981,0.15,9
158,H,0.0995,9,0.113138304041295,0.111778890463039,0.114903718127937,0.114903718127937,0.15,9
159,L,0.0837,9,0.111455414905612,0.111027179968906,0.11147899125354,0.11147899125354,0.15,9
160,L,0.0837,9,0.119003198712296,0.118170653501707,0.120447034187404,0.120447034187404,0.15,9
161,L,0.0837,9,0.115840306438961,0.1147236595813,0.116167587688569,0.116167587688569,0.15,9
162,H,0.0995,9,0.113120749024274,0.111734319526244,0.114841592167036,0.114841592167036,0.15,9
163,H,0.0995,9,0.113078814953735,0.111635327678013,0.114700666232077,0.114700666232077,0.15,9
164,L,0.0837,9,0.11310391565614,0.11201140578579,0.114111717814265,0.114111717814265,0.15,9
165,L,0.0837,9,0.112342193111948,0.111273517556161,0.112612107044319,0.112612107044319,0.15,9
166,L,0.0837,9,0.116579523220592,0.116528823525206,0.118924945893974,0.118924945893974,0.15,9
167,L,0.0837,9,0.113169897717978,0.112144954094972,0.114311248184741,0.114311248184741,0.15,9
168,L,0.0837,9,0.11332689009753,0.112635971184246,0.114959257651734,0.114959257651734,0.15,9
169,L,0.0837,9,0.11289757669477,0.111707879699927,0.113601852768385,0.113601852768385,0.15,9
170,L,0.0837,9,0.1133763259532,0.112947302759052,0.115320025081141,0.115320025081141,0.15,9
171,H,0.0995,9,0.1128360580258,0.111200030305163,0.11402261185125,0.11402261185125,0.15,9
172,L,0.0837,9,0.114907806881148,0.114650046577526,0.117038647852574,0.117038647852574,0.15,9
173,L,0.0837,9,0.113298765470972,0.112516149633752,0.11481131147511,0.11481131147511,0.15,9
174,L,0.0837,9,0.113244193465061,0.112333719431326,0.114574309267447,0.114574309267447,0.15,9
175,L,0.0837,9,0.11273763753958,0.111542614038481,0.113276647952591,0.113276647952591,0.15,9
176,H,0.0995,9,0.120953536314635,0.119558302825945,0.122659561581763,0.122659561581763,0.15,9
177,H,0.0995,9,0.126430750380926,0.124757317982843,0.127470531958334,0.127470531958334,0.15,9
178,L,0.0837,9,0.112772139782032,0.111574615854073,0.113343152010464,0.113343152010464,0.15,9
179,L,0.0837,9,0.112362335839272,0.111283838117527,0.112642570332934,0.112642570332934,0.15,9
180,H,0.0995,9,0.113241551727232,0.112093404151993,0.115321479549578,0.115321479549578,0.15,9
181,H,0.0995,9,0.112979646882964,0.111434113315049,0.114400283763302,0.114400283763302,0.15,9
182,H,0.0995,9,0.112775606088264,0.111116113493497,0.11387824308459,0.11387824308459,0.15,9
183,H,0.0995,9,0.112956508903078,0.11139245672169,0.114335489182409,0.114335489182409,0.15,9
184,L,0.0837,9,0.111781027526057,0.111079581740774,0.111857005644916,0.111857005644916,0.15,9
185,L,0.0837,9,0.113258349036525,0.11237640101354,0.114631146420965,0.114631146420965,0.15,9
186,H,0.0995,9,0.112655800102764,0.110969141246456,0.113611464819449,0.113611464819449,0.15,9
187,H,0.0995,9,0.112960121592696,0.111398847539737,0.114345492691257,0.114345492691257,0.15,9
188,L,0.0837,9,0.111816451139907,0.111087494026902,0.111900341544787,0.111900341544787,0.15,9
189,H,0.0995,9,0.11294125196097,0.111365910019462,0.114293685533122,0.114293685533122,0.15,9
190,L,0.0837,9,0.111920616944029,0.111113648994225,0.11203066231591,0.11203066231591,0.15,9
191,L,0.0837,9,0.113296883831413,0.112508918568463,0.114802198770289,0.114802198770289,0.15,9
192,H,0.0995,9,0.130634631257063,0.129789567083566,0.133103786703233,0.133103786703233,0.15,9
193,H,0.0995,9,0.136973642937878,0.13699402816707,0.140380525224586,0.140380525224586,0.15,9
194,H,0.0995,9,0.112706727100992,0.111028776883861,0.113722027468644,0.113722027468644,0.15,9
195,H,0.0995,9,0.112958864047595,0.111396618308115,0.114342005914122,0.114342005914122,0.15,9
196,H,0.0995,9,0.112617895661466,0.110927191998646,0.113531611120501,0.113531611120501,0.15,9
197,L,0.0837,9,0.113306046271913,0.112544953459531,0.114847396101727,0.114847396101727,0.15,9
198,L,0.0837,9,0.112847262508867,0.111650931118947,0.113494590001782,0.113494590001782,0.15,9
199,H,0.0995,9,0.131282338379647,0.132157552156461,0.135498659608968,0.135498659608968,0.15,9
200,H,0.0995,9,0.132184623048142,0.130923500237046,0.134102734163392,0.134102734163392,0.15,9
